"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount","input","output","cache_read","cache_write"
"2025-10-10","power-user-001_emu","copilot","copilot_ai_credit","Gemini 3 Pro","56.35","ai-credits","0.01","0.5635","0","0.5635","1900","","","","0","0","218213","1757","529968","0"
"2025-10-10","power-user-001_emu","copilot","copilot_ai_credit","GPT-5-Codex","13.8","ai-credits","0.01","0.138","0","0.138","1900","","","","0","0","35391","2627","224523","0"
"2025-10-10","power-user-001_emu","copilot","copilot_ai_credit","GPT-5.1-Codex","113.1","ai-credits","0.01","1.131","0","1.131","1900","","","","0","0","474350","10547","875595","0"
"2025-10-10","power-user-002_emu","copilot","copilot_ai_credit","Claude Opus 4.5","43.2","ai-credits","0.01","0.432","0.432","0","1900","","","","0","0","23945","1559","331309","17224"
"2025-10-10","power-user-002_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","6.63","ai-credits","0.01","0.0663","0.0663","0","1900","","","","0","0","20493","74","1016","909"
"2025-10-10","power-user-003_emu","copilot","copilot_ai_credit","Claude Opus 4.5","30.24","ai-credits","0.01","0.3024","0.3024","0","1900","","","","0","0","3","1277","204308","26928"
"2025-10-10","power-user-004_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","141.96","ai-credits","0.01","1.4196","0","1.4196","1900","","","","0","0","317660","21714","469719","0"
"2025-10-10","power-user-004_emu","copilot","copilot_ai_credit","Code Review model","3.2","ai-credits","0.01","0.032","0","0.032","1900","","","","0","0","3660","877","76088","0"
"2025-10-10","power-user-005_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","197.34","ai-credits","0.01","1.9734","1.9734","0","1900","","","","0","0","94","48898","2039545","167410"
"2025-10-10","power-user-005_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","699.66","ai-credits","0.01","6.9966","0","6.9966","1900","","","","0","0","205","79441","8005862","907365"
"2025-10-10","power-user-005_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","145.86","ai-credits","0.01","1.4586","0","1.4586","1900","","","","0","0","48","9053","1189015","257587"
"2025-10-10","power-user-005_emu","copilot","copilot_ai_credit","Code Review model","4.16","ai-credits","0.01","0.0416","0","0.0416","1900","","","","0","0","1","304","20551","3794"
"2025-10-10","power-user-006_emu","copilot","copilot_ai_credit","Claude Opus 4.5","410.04","ai-credits","0.01","4.1004","0","4.1004","1900","","","","0","0","10","4248","64143","633931"
"2025-10-10","power-user-007_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","112.71","ai-credits","0.01","1.1271","1.1271","0","1900","","","","0","0","69","23722","1120466","115980"
"2025-10-10","user002_emu","copilot","copilot_ai_credit","Claude Sonnet 4","11.73","ai-credits","0.01","0.1173","0.1173","0","3900","org002_emu","","cost_center_004","0","0","7945","2937","21936","11421"
"2025-10-10","user003_emu","copilot","copilot_ai_credit","Claude Sonnet 4","21.16","ai-credits","0.01","0.2116","0.2116","0","1900","org003_emu","","","0","0","17448","3078","312023","5194"
"2025-10-10","user005_emu","copilot","copilot_ai_credit","Claude Sonnet 4","23.46","ai-credits","0.01","0.2346","0.2346","0","3900","org005_emu","","cost_center_005","0","0","11","4029","233887","27724"
"2025-10-10","user047_emu","copilot","copilot_ai_credit","GPT-5","5.2","ai-credits","0.01","0.052","0.052","0","1900","org001_emu","","cost_center_001","0","0","5614","1101","85792","0"
"2025-10-10","user047_emu","copilot","copilot_ai_credit","GPT-5","14.7","ai-credits","0.01","0.147","0","0.147","1900","org001_emu","","cost_center_001","0","0","18175","4116","159293","0"
"2025-10-10","user048_emu","copilot","copilot_ai_credit","Claude Sonnet 4","121.21","ai-credits","0.01","1.2121","1.2121","0","3900","org003_emu","","cost_center_002","0","0","27","14793","1207835","167406"
"2025-10-10","user048_emu","copilot","copilot_ai_credit","Claude Sonnet 4","470.81","ai-credits","0.01","4.7081","0","4.7081","3900","org003_emu","","cost_center_002","0","0","172","70335","5610229","525200"
"2025-10-10","user049_emu","copilot","copilot_ai_credit","Claude Sonnet 4","109.48","ai-credits","0.01","1.0948","0","1.0948","3900","org004_emu","","","0","0","22","3042","829141","213430"
"2025-10-10","user049_emu","copilot","coding_agent_ai_credit","Coding Agent model","351.9","ai-credits","0.01","3.519","0","3.519","3900","org004_emu","","","0","0","145","9018","1544942","778618"
"2025-10-10","user050_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","152.49","ai-credits","0.01","1.5249","0","1.5249","1900","org002_emu","","cost_center_001","0","0","113","44129","1455728","113577"
"2025-10-10","user050_emu","copilot","copilot_ai_credit","GPT-5","28.05","ai-credits","0.01","0.2805","0","0.2805","1900","org002_emu","","cost_center_001","0","0","14212","4517","708853","0"
"2025-10-10","user051_emu","copilot","copilot_ai_credit","GPT-5","16.1","ai-credits","0.01","0.161","0.161","0","3900","org001_emu","","cost_center_002","0","0","25334","3689","169343","0"
"2025-10-10","user051_emu","copilot","copilot_ai_credit","GPT-5","110.5","ai-credits","0.01","1.105","0","1.105","3900","org001_emu","","cost_center_002","0","0","127500","24335","1684882","0"
"2025-10-10","user052_emu","copilot","copilot_ai_credit","GPT-5","102.85","ai-credits","0.01","1.0285","0","1.0285","3900","org001_emu","","","0","0","272989","7621","926867","0"
"2025-10-10","user053_emu","copilot","copilot_ai_credit","Code Review model","134.4","ai-credits","0.01","1.344","1.344","0","3900","org004_emu","","cost_center_002","0","0","146260","49150","2285405","0"
"2025-10-10","user053_emu","copilot","copilot_ai_credit","Code Review model","445.12","ai-credits","0.01","4.4512","0","4.4512","3900","org004_emu","","cost_center_002","0","0","600736","152626","7218014","0"
"2025-10-10","user054_emu","copilot","copilot_ai_credit","GPT-5","40","ai-credits","0.01","0.4","0.4","0","1900","org005_emu","","cost_center_002","0","0","53945","6175","690042","0"
"2025-10-10","user055_emu","copilot","copilot_ai_credit","GPT-5","23.4","ai-credits","0.01","0.234","0.234","0","1900","org004_emu","","cost_center_002","0","0","68342","1620","155400","0"
"2025-10-10","user056_emu","copilot","copilot_ai_credit","GPT-5","43.35","ai-credits","0.01","0.4335","0.4335","0","3900","org003_emu","","","0","0","76687","1295","889456","0"
"2025-10-10","user057_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","53.04","ai-credits","0.01","0.5304","0.5304","0","1900","org003_emu","","cost_center_003","0","0","9138","19550","186867","40979"
"2025-10-10","user057_emu","copilot","copilot_ai_credit","GPT-5","20.8","ai-credits","0.01","0.208","0.208","0","1900","org003_emu","","cost_center_003","0","0","31078","2680","360427","0"
"2025-10-10","user058_emu","copilot","copilot_ai_credit","GPT-5","48.45","ai-credits","0.01","0.4845","0.4845","0","3900","org001_emu","","cost_center_003","0","0","69130","7412","801958","0"
"2025-10-10","user059_emu","copilot","copilot_ai_credit","Claude Opus 4.1","112.32","ai-credits","0.01","1.1232","1.1232","0","3900","org003_emu","","cost_center_002","0","0","26","12636","571698","83413"
"2025-10-10","user059_emu","copilot","copilot_ai_credit","GPT-5","23.4","ai-credits","0.01","0.234","0.234","0","3900","org003_emu","","cost_center_002","0","0","34572","3079","405534","0"
"2025-10-10","user060_emu","copilot","copilot_ai_credit","GPT-5","17","ai-credits","0.01","0.17","0.17","0","1900","org004_emu","","cost_center_001","0","0","53057","1287","72196","0"
"2025-10-10","user061_emu","copilot","copilot_ai_credit","Claude Sonnet 4","264.5","ai-credits","0.01","2.645","2.645","0","3900","org004_emu","","cost_center_002","0","0","170","51348","3026860","257656"
"2025-10-10","user062_emu","copilot","copilot_ai_credit","Claude Sonnet 4","187.68","ai-credits","0.01","1.8768","1.8768","0","3900","org005_emu","","cost_center_004","0","0","51","42228","2960597","94679"
"2025-10-10","user062_emu","copilot","copilot_ai_credit","GPT-5","27.6","ai-credits","0.01","0.276","0.276","0","3900","org005_emu","","cost_center_004","0","0","48762","4324","356963","0"
"2025-10-10","user063_emu","copilot","copilot_ai_credit","Code Review model","53.76","ai-credits","0.01","0.5376","0.5376","0","3900","org004_emu","","","0","0","132334","14167","615279","0"
"2025-10-10","user064_emu","copilot","copilot_ai_credit","GPT-5","28","ai-credits","0.01","0.28","0.28","0","3900","org002_emu","","cost_center_003","0","0","43228","4386","424554","0"
"2025-10-10","user065_emu","copilot","copilot_ai_credit","Code Review model","33.28","ai-credits","0.01","0.3328","0.3328","0","1900","org005_emu","","cost_center_004","0","0","30438","12914","584601","0"
"2025-10-10","user066_emu","copilot","copilot_ai_credit","Code Review model","59.84","ai-credits","0.01","0.5984","0.5984","0","3900","org001_emu","","cost_center_001","0","0","46674","26483","834069","0"
"2025-10-10","user067_emu","copilot","copilot_ai_credit","Code Review model","22.4","ai-credits","0.01","0.224","0.224","0","1900","org005_emu","","cost_center_001","0","0","4","3305","51262","18517"
"2025-10-10","user068_emu","copilot","coding_agent_ai_credit","Coding Agent model","57.375","ai-credits","0.01","0.57375","0.57375","0","3900","org001_emu","","","0","0","17","4455","334342","47221"
"2025-10-10","user068_emu","copilot","copilot_ai_credit","GPT-5","24.65","ai-credits","0.01","0.2465","0.2465","0","3900","org001_emu","","","0","0","85041","833","85608","0"
"2025-10-10","user069_emu","copilot","coding_agent_ai_credit","Coding Agent model","46.8","ai-credits","0.01","0.468","0.468","0","1900","org005_emu","","cost_center_001","0","0","16709","4998","518592","49954"
"2025-10-10","user070_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","32.76","ai-credits","0.01","0.3276","0.3276","0","1900","org003_emu","","cost_center_003","0","0","15","6976","141059","48160"
"2025-10-10","user070_emu","copilot","copilot_ai_credit","Code Review model","40.48","ai-credits","0.01","0.4048","0.4048","0","1900","org003_emu","","cost_center_003","0","0","51699","11620","866551","0"
"2025-10-10","user071_emu","copilot","copilot_ai_credit","Claude Sonnet 4","89.7","ai-credits","0.01","0.897","0.897","0","3900","org001_emu","","cost_center_002","0","0","18","7127","927059","136513"
"2025-10-10","user071_emu","copilot","copilot_ai_credit","Code Review model","81.6","ai-credits","0.01","0.816","0.816","0","3900","org001_emu","","cost_center_002","0","0","40","4791","129639","100993"
"2025-10-10","user072_emu","copilot","copilot_ai_credit","Code Review model","25.76","ai-credits","0.01","0.2576","0.2576","0","1900","org005_emu","","cost_center_002","0","0","22595","10710","389243","0"
"2025-10-10","user073_emu","copilot","copilot_ai_credit","Claude Opus 4.1","24.48","ai-credits","0.01","0.2448","0.2448","0","1900","org005_emu","","","0","0","9","2325","218322","12394"
"2025-10-10","user074_emu","copilot","copilot_ai_credit","Claude Opus 4.1","11.04","ai-credits","0.01","0.1104","0.1104","0","1900","org002_emu","","cost_center_004","0","0","2","1090","37676","10289"
"2025-10-10","user074_emu","copilot","copilot_ai_credit","Claude Sonnet 4","32.2","ai-credits","0.01","0.322","0.322","0","1900","org002_emu","","cost_center_004","0","0","41059","4600","432760","0"
"2025-10-10","user075_emu","copilot","copilot_ai_credit","Claude Sonnet 4","29.9","ai-credits","0.01","0.299","0.299","0","1900","org005_emu","","cost_center_001","0","0","12","4349","282754","39708"
"2025-10-10","user075_emu","copilot","copilot_ai_credit","GPT-5","2.55","ai-credits","0.01","0.0255","0.0255","0","1900","org005_emu","","cost_center_001","0","0","3192","339","49723","0"
"2025-10-10","user076_emu","copilot","copilot_ai_credit","GPT-5","10.4","ai-credits","0.01","0.104","0.104","0","1900","org002_emu","","cost_center_004","0","0","14210","1888","160595","0"
"2025-10-10","user077_emu","copilot","copilot_ai_credit","GPT-5","27.2","ai-credits","0.01","0.272","0.272","0","3900","org005_emu","","cost_center_002","0","0","23592","5640","513654","0"
"2025-10-10","user078_emu","copilot","copilot_ai_credit","Claude Opus 4.1","93.6","ai-credits","0.01","0.936","0.936","0","3900","org002_emu","","","0","0","31","5626","496046","87545"
"2025-10-10","user078_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","117","ai-credits","0.01","1.17","1.17","0","3900","org002_emu","","","0","0","16","40526","411954","116926"
"2025-10-10","user079_emu","copilot","copilot_ai_credit","Code Review model","54.4","ai-credits","0.01","0.544","0.544","0","3900","org004_emu","","cost_center_002","0","0","63710","12761","1450581","0"
"2025-10-10","user079_emu","copilot","coding_agent_ai_credit","Coding Agent model","175.95","ai-credits","0.01","1.7595","1.7595","0","3900","org004_emu","","cost_center_002","0","0","339437","34309","4438564","72589"
"2025-10-10","user080_emu","copilot","copilot_ai_credit","Code Review model","80.64","ai-credits","0.01","0.8064","0.8064","0","3900","org002_emu","","cost_center_002","0","0","95141","36948","700758","0"
"2025-10-10","user081_emu","copilot","copilot_ai_credit","Claude Sonnet 4","43.01","ai-credits","0.01","0.4301","0.4301","0","1900","org001_emu","","cost_center_001","0","0","17","3360","567414","55848"
"2025-10-10","user082_emu","copilot","coding_agent_ai_credit","Coding Agent model","81.9","ai-credits","0.01","0.819","0.819","0","3900","org001_emu","","","0","0","6132","8179","949995","104781"
"2025-10-10","user083_emu","copilot","copilot_ai_credit","GPT-5","28.9","ai-credits","0.01","0.289","0.289","0","3900","org001_emu","","cost_center_001","0","0","32676","4835","539142","0"
"2025-10-10","user084_emu","copilot","coding_agent_ai_credit","Coding Agent model","72.45","ai-credits","0.01","0.7245","0.7245","0","3900","org001_emu","","cost_center_001","0","0","154139","11847","1420701","0"
"2025-10-10","user084_emu","copilot","copilot_ai_credit","GPT-5","8.4","ai-credits","0.01","0.084","0.084","0","3900","org001_emu","","cost_center_001","0","0","10528","2206","98348","0"
"2025-10-11","power-user-001_emu","copilot","copilot_ai_credit","Claude Opus 4.5","57.96","ai-credits","0.01","0.5796","0","0.5796","1900","","","","0","0","2","2804","23137","79669"
"2025-10-11","power-user-001_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","265.2","ai-credits","0.01","2.652","0","2.652","1900","","","","0","0","9344","36855","3705288","255882"
"2025-10-11","power-user-001_emu","copilot","copilot_ai_credit","Gemini 3 Pro","26.45","ai-credits","0.01","0.2645","0","0.2645","1900","","","","0","0","78460","5110","231301","0"
"2025-10-11","power-user-002_emu","copilot","copilot_ai_credit","Claude Opus 4.5","14.4","ai-credits","0.01","0.144","0.144","0","1900","","","","0","0","2","1007","68116","13563"
"2025-10-11","power-user-003_emu","copilot","copilot_ai_credit","Claude Opus 4.5","121.68","ai-credits","0.01","1.2168","1.2168","0","1900","","","","0","0","10","12624","68099","138737"
"2025-10-11","power-user-004_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","131.82","ai-credits","0.01","1.3182","0","1.3182","1900","","","","0","0","53","37922","1438697","84695"
"2025-10-11","power-user-005_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","145.86","ai-credits","0.01","1.4586","0","1.4586","1900","","","","0","0","116145","46684","365778","80045"
"2025-10-11","power-user-005_emu","copilot","copilot_ai_credit","Code Review model","3.2","ai-credits","0.01","0.032","0","0.032","1900","","","","0","0","9683","1070","470","0"
"2025-10-11","power-user-006_emu","copilot","copilot_ai_credit","Claude Opus 4.5","430.56","ai-credits","0.01","4.3056","0","4.3056","1900","","","","0","0","121","38844","3778995","231103"
"2025-10-11","power-user-007_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","107.64","ai-credits","0.01","1.0764","1.0764","0","1900","","","","0","0","28","10039","596509","199140"
"2025-10-11","power-user-007_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","101.4","ai-credits","0.01","1.014","1.014","0","1900","","","","0","0","28","14870","1223820","112994"
