"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2025-10-10","user051_emu","copilot","copilot_premium_request","GPT-5","14","requests","0.04","0.56","0.56","0","False","1000","org001_emu","cost_center_002","16.1","0.161"
"2025-10-10","user051_emu","copilot","copilot_premium_request","GPT-5","85","requests","0.04","3.4","0","3.4","True","1000","org001_emu","cost_center_002","110.5","1.105"
"2025-10-10","user052_emu","copilot","copilot_premium_request","GPT-5","121","requests","0.04","4.84","0","4.84","True","1000","org001_emu","","102.85","1.0285"
"2025-10-10","user053_emu","copilot","copilot_premium_request","Code Review model","42","requests","0.04","1.68","1.68","0","False","1000","org004_emu","cost_center_002","0","0"
"2025-10-10","user053_emu","copilot","copilot_premium_request","Code Review model","107","requests","0.04","4.28","0","4.28","True","1000","org004_emu","cost_center_002","445.12","4.4512"
"2025-10-10","user054_emu","copilot","copilot_premium_request","GPT-5","40","requests","0.04","1.6","1.6","0","False","300","org005_emu","cost_center_002","40","0.4"
"2025-10-10","user055_emu","copilot","copilot_premium_request","GPT-5","18","requests","0.04","0.72","0.72","0","False","300","org004_emu","cost_center_002","23.4","0.234"
"2025-10-10","user056_emu","copilot","copilot_premium_request","GPT-5","51","requests","0.04","2.04","2.04","0","False","1000","org003_emu","","43.35","0.4335"
"2025-10-10","user057_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0.32","0","False","300","org003_emu","cost_center_003","53.04","0.5304"
"2025-10-10","user057_emu","copilot","copilot_premium_request","GPT-5","16","requests","0.04","0.64","0.64","0","False","300","org003_emu","cost_center_003","20.8","0.208"
"2025-10-10","user058_emu","copilot","copilot_premium_request","GPT-5","57","requests","0.04","2.28","2.28","0","False","1000","org001_emu","cost_center_003","48.45","0.4845"
"2025-10-10","user059_emu","copilot","copilot_premium_request","Claude Opus 4.1","36","requests","0.04","1.44","1.44","0","False","1000","org003_emu","cost_center_002","112.32","1.1232"
"2025-10-10","user059_emu","copilot","copilot_premium_request","GPT-5","18","requests","0.04","0.72","0.72","0","False","1000","org003_emu","cost_center_002","23.4","0.234"
"2025-10-10","user060_emu","copilot","copilot_premium_request","GPT-5","17","requests","0.04","0.68","0.68","0","False","300","org004_emu","cost_center_001","17","0.17"
"2025-10-10","user061_emu","copilot","copilot_premium_request","Claude Sonnet 4","50","requests","0.04","2","2","0","False","1000","org004_emu","cost_center_002","264.5","2.645"
"2025-10-10","user062_emu","copilot","copilot_premium_request","Claude Sonnet 4","48","requests","0.04","1.92","1.92","0","False","1000","org005_emu","cost_center_004","187.68","1.8768"
"2025-10-10","user062_emu","copilot","copilot_premium_request","GPT-5","24","requests","0.04","0.96","0.96","0","False","1000","org005_emu","cost_center_004","27.6","0.276"
"2025-10-10","user063_emu","copilot","copilot_premium_request","Code Review model","24","requests","0.04","0.96","0.96","0","False","1000","org004_emu","","53.76","0.5376"
"2025-10-10","user064_emu","copilot","copilot_premium_request","GPT-5","28","requests","0.04","1.12","1.12","0","False","1000","org002_emu","cost_center_003","28","0.28"
"2025-10-10","user065_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_004","33.28","0.3328"
"2025-10-10","user066_emu","copilot","copilot_premium_request","Code Review model","22","requests","0.04","0.88","0.88","0","False","1000","org001_emu","cost_center_001","59.84","0.5984"
"2025-10-10","user067_emu","copilot","copilot_premium_request","Code Review model","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","0","0"
"2025-10-10","user068_emu","copilot","copilot_premium_request","Coding Agent model","15","requests","0.04","0.6","0.6","0","False","1000","org001_emu","","57.375","0.57375"
"2025-10-10","user068_emu","copilot","copilot_premium_request","GPT-5","29","requests","0.04","1.16","1.16","0","False","1000","org001_emu","","24.65","0.2465"
"2025-10-10","user069_emu","copilot","copilot_premium_request","Coding Agent model","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_001","46.8","0.468"
"2025-10-10","user070_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","6","requests","0.04","0.24","0.24","0","False","300","org003_emu","cost_center_003","32.76","0.3276"
"2025-10-10","user070_emu","copilot","copilot_premium_request","Code Review model","11","requests","0.04","0.44","0.44","0","False","300","org003_emu","cost_center_003","40.48","0.4048"
"2025-10-10","user071_emu","copilot","copilot_premium_request","Claude Sonnet 4","15","requests","0.04","0.6","0.6","0","False","1000","org001_emu","cost_center_002","89.7","0.897"
"2025-10-10","user071_emu","copilot","copilot_premium_request","Code Review model","30","requests","0.04","1.2","1.2","0","False","1000","org001_emu","cost_center_002","81.6","0.816"
"2025-10-10","user072_emu","copilot","copilot_premium_request","Code Review model","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_002","25.76","0.2576"
"2025-10-10","user073_emu","copilot","copilot_premium_request","Claude Opus 4.1","12","requests","0.04","0.48","0.48","0","False","300","org005_emu","","24.48","0.2448"
"2025-10-10","user074_emu","copilot","copilot_premium_request","Claude Opus 4.1","4","requests","0.04","0.16","0.16","0","False","300","org002_emu","cost_center_004","11.04","0.1104"
"2025-10-10","user074_emu","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","org002_emu","cost_center_004","32.2","0.322"
"2025-10-10","user075_emu","copilot","copilot_premium_request","Claude Sonnet 4","5","requests","0.04","0.2","0.2","0","False","300","org005_emu","cost_center_001","29.9","0.299"
"2025-10-10","user075_emu","copilot","copilot_premium_request","GPT-5","3","requests","0.04","0.12","0.12","0","False","300","org005_emu","cost_center_001","2.55","0.0255"
"2025-10-10","user076_emu","copilot","copilot_premium_request","GPT-5","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","10.4","0.104"
"2025-10-10","user077_emu","copilot","copilot_premium_request","GPT-5","32","requests","0.04","1.28","1.28","0","False","1000","org005_emu","cost_center_002","27.2","0.272"
"2025-10-10","user078_emu","copilot","copilot_premium_request","Claude Opus 4.1","30","requests","0.04","1.2","1.2","0","False","1000","org002_emu","","93.6","0.936"
"2025-10-10","user078_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","15","requests","0.04","0.6","0.6","0","False","1000","org002_emu","","117","1.17"
"2025-10-10","user079_emu","copilot","copilot_premium_request","Code Review model","17","requests","0.04","0.68","0.68","0","False","1000","org004_emu","cost_center_002","0","0"
"2025-10-10","user079_emu","copilot","copilot_premium_request","Coding Agent model","34","requests","0.04","1.36","1.36","0","False","1000","org004_emu","cost_center_002","175.95","1.7595"
"2025-10-10","user080_emu","copilot","copilot_premium_request","Code Review model","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","cost_center_002","80.64","0.8064"
"2025-10-10","user081_emu","copilot","copilot_premium_request","Claude Sonnet 4","11","requests","0.04","0.44","0.44","0","False","300","org001_emu","cost_center_001","43.01","0.4301"
"2025-10-10","user082_emu","copilot","copilot_premium_request","Coding Agent model","26","requests","0.04","1.04","1.04","0","False","1000","org001_emu","","81.9","0.819"
"2025-10-10","user083_emu","copilot","copilot_premium_request","GPT-5","34","requests","0.04","1.36","1.36","0","False","1000","org001_emu","cost_center_001","28.9","0.289"
"2025-10-10","user084_emu","copilot","copilot_premium_request","Coding Agent model","23","requests","0.04","0.92","0.92","0","False","1000","org001_emu","cost_center_001","72.45","0.7245"
"2025-10-10","user084_emu","copilot","copilot_premium_request","GPT-5","12","requests","0.04","0.48","0.48","0","False","1000","org001_emu","cost_center_001","8.4","0.084"
"2025-10-11","power-user-001_emu","copilot","copilot_premium_request","Claude Opus 4.5","21","requests","0.04","0.84","0","0.84","True","300","","","57.96","0.5796"
"2025-10-11","power-user-001_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","34","requests","0.04","1.36","0","1.36","True","300","","","265.2","2.652"
"2025-10-11","power-user-001_emu","copilot","copilot_premium_request","Gemini 3 Pro","23","requests","0.04","0.92","0","0.92","True","300","","","26.45","0.2645"
"2025-10-11","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","6","requests","0.04","0.24","0.24","0","False","300","","","14.4","0.144"
"2025-10-11","power-user-003_emu","copilot","copilot_premium_request","Claude Opus 4.5","39","requests","0.04","1.56","1.56","0","False","300","","","121.68","1.2168"
"2025-10-11","power-user-004_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.52","0","0.52","True","300","","","131.82","1.3182"
"2025-10-11","power-user-005_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","22","requests","0.04","0.88","0","0.88","True","300","","","145.86","1.4586"
"2025-10-11","power-user-005_emu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0","0.04","True","300","","","0","0"
"2025-10-11","power-user-006_emu","copilot","copilot_premium_request","Claude Opus 4.5","156","requests","0.04","6.24","0","6.24","True","300","","","430.56","4.3056"
"2025-10-11","power-user-007_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","12","requests","0.04","0.48","0.48","0","False","300","","","107.64","1.0764"
"2025-10-11","power-user-007_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.4","0.4","0","False","300","","","101.4","1.014"
"2025-10-11","power-user-007_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","12","requests","0.04","0.48","0","0.48","True","300","","","65.52","0.6552"
"2025-10-11","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4","15","requests","0.04","0.6","0.6","0","False","1000","org002_emu","cost_center_004","48.3","0.483"
"2025-10-11","user004_emu","copilot","copilot_premium_request","Claude Sonnet 4","16","requests","0.04","0.64","0.64","0","False","1000","org004_emu","cost_center_006","84.64","0.8464"
"2025-10-11","user005_emu","copilot","copilot_premium_request","Auto: Claude Sonnet 4","4.5","requests","0.04","0.18","0.18","0","False","1000","org005_emu","cost_center_005","26.91","0.2691"
"2025-10-11","user005_emu","copilot","copilot_premium_request","Claude Sonnet 4","12","requests","0.04","0.48","0.48","0","False","1000","org005_emu","cost_center_005","46.92","0.4692"
"2025-10-11","user005_emu","copilot","copilot_premium_request","Coding Agent model","10","requests","0.04","0.4","0.4","0","False","1000","org005_emu","cost_center_005","58.5","0.585"
"2025-10-11","user055_emu","copilot","copilot_premium_request","GPT-5","15","requests","0.04","0.6","0.6","0","False","300","org004_emu","cost_center_002","19.5","0.195"
"2025-10-11","user056_emu","copilot","copilot_premium_request","Claude Opus 4.1","48","requests","0.04","1.92","1.92","0","False","1000","org003_emu","","132.48","1.3248"
"2025-10-11","user057_emu","copilot","copilot_premium_request","GPT-5","14","requests","0.04","0.56","0.56","0","False","300","org003_emu","cost_center_003","18.2","0.182"
"2025-10-11","user058_emu","copilot","copilot_premium_request","Claude Sonnet 4","52","requests","0.04","2.08","2.08","0","False","1000","org001_emu","cost_center_003","167.44","1.6744"
"2025-10-11","user059_emu","copilot","copilot_premium_request","Claude Opus 4.1","59","requests","0.04","2.36","2.36","0","False","1000","org003_emu","cost_center_002","184.08","1.8408"
"2025-10-11","user059_emu","copilot","copilot_premium_request","GPT-5","30","requests","0.04","1.2","1.2","0","False","1000","org003_emu","cost_center_002","39","0.39"
"2025-10-11","user060_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.52","0.52","0","False","300","org004_emu","cost_center_001","70.98","0.7098"
"2025-10-11","user061_emu","copilot","copilot_premium_request","Code Review model","63","requests","0.04","2.52","2.52","0","False","1000","org004_emu","cost_center_002","262.08","2.6208"
"2025-10-11","user062_emu","copilot","copilot_premium_request","Coding Agent model","64","requests","0.04","2.56","2.56","0","False","1000","org005_emu","cost_center_004","288","2.88"
"2025-10-11","user063_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","32","requests","0.04","1.28","1.28","0","False","1000","org004_emu","","212.16","2.1216"
"2025-10-11","user064_emu","copilot","copilot_premium_request","Claude Opus 4.1","34","requests","0.04","1.36","1.36","0","False","1000","org002_emu","cost_center_003","69.36","0.6936"
"2025-10-11","user065_emu","copilot","copilot_premium_request","Claude Opus 4.1","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_004","34.32","0.3432"
"2025-10-11","user066_emu","copilot","copilot_premium_request","Claude Sonnet 4","19","requests","0.04","0.76","0.76","0","False","1000","org001_emu","cost_center_001","113.62","1.1362"
"2025-10-11","user066_emu","copilot","copilot_premium_request","Claude Sonnet 4","38","requests","0.04","1.52","1.52","0","False","1000","org001_emu","cost_center_001","122.36","1.2236"
"2025-10-11","user067_emu","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","32.2","0.322"
"2025-10-11","user068_emu","copilot","copilot_premium_request","GPT-5","37","requests","0.04","1.48","1.48","0","False","1000","org001_emu","","25.9","0.259"
"2025-10-11","user069_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","38.22","0.3822"
